,data_collected_date,channel_id,video_id,video_comment_id,video_comment_textDisplay,video_comment_textOriginal,video_comment_authorDisplayName,video_comment_canRate,video_comment_likeCount,video_comment_publishedAt_datetime,video_comment_canReply,video_comment_totalReplyCount,video_comment_isPublic,video_comment_textDisplay_sentiment
692,2024-10-26 14:27:24.362608,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,UgyS5Ojn-y0yxSpF2nF4AaABAg,我们这里叫 小叮当,我们这里叫 小叮当,@vincenttang-w9l,1,1,2024-09-12 11:38:01,1,0,1,NEGATIVE
693,2024-10-26 14:27:25.188524,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,UgzPcyw6jXUojl2s6Zd4AaABAg,<b>Wii love Ding Dong!</b> ❤,*Wii love Ding Dong!* ❤,@afriend9428,1,2,2024-09-12 07:31:25,1,0,1,POSITIVE
694,2024-10-26 14:27:25.995941,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,UgxtokDpMm5hFKIVFPx4AaABAg,这哥们的牙齿好可怕,这哥们的牙齿好可怕,@GundamCipher,1,1,2024-09-12 03:46:09,1,0,1,NEGATIVE
695,2024-10-26 14:27:26.812178,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,UgwNh7hKjXzd8aLDWIt4AaABAg,我記得仲有七小子呀！,我記得仲有七小子呀！,@tsanghoilampriscilla9731,1,1,2024-09-12 02:23:51,1,1,1,POSITIVE
696,2024-10-26 14:27:28.558440,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,Ugyu5HgU8sQy2xMB9XF4AaABAg,但是大雄常常令雞蛋呀,但是大雄常常令雞蛋呀,@tsanghoilampriscilla9731,1,1,2024-09-12 02:20:50,1,0,1,NEGATIVE
697,2024-10-26 14:27:29.193206,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,Ugw3p7hszeGZpMpAc2Z4AaABAg,完全冇講 出木杉 （鍾無艷） 被大雄 「用完即棄」。,完全冇講 出木杉 （鍾無艷） 被大雄 「用完即棄」。,@ivanmytube,1,1,2024-09-11 23:24:36,1,1,1,NEGATIVE
698,2024-10-26 14:27:30.914267,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,Ugy9jd2R4ilQct9EfgB4AaABAg,有趣😅 謝謝分享 🙏🙏🙏😁,有趣😅 謝謝分享 🙏🙏🙏😁,@MichelleCreamLee,1,1,2024-09-11 18:43:09,1,0,1,NEGATIVE
699,2024-10-26 14:27:31.722296,UCa1d9ZXVMU0BZQRXZHt8Cpw,sb8IAq2Gzaw,UgykqXcUVnM8YEc08dd4AaABAg,這個標題很奇怪！<br>「多啦A夢」是這動漫的本名，<br>香港使用「叮噹」才是不知所云吧！！😅😅😅,"這個標題很奇怪！
「多啦A夢」是這動漫的本名，
香港使用「叮噹」才是不知所云吧！！😅😅😅",@唐傳國,1,1,2024-09-11 17:39:39,1,3,1,NEGATIVE
700,2024-10-26 14:27:35.577067,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzUgtOewgr1EU63MPx4AaABAg,"Mudou de yakuza,pra sleeping dogs<br>Quero ver quando vai ser o gta ou o 171 kkkkk","Mudou de yakuza,pra sleeping dogs
Quero ver quando vai ser o gta ou o 171 kkkkk",@jonhdoara2776,1,0,2024-10-25 22:55:53,1,0,1,NEGATIVE
701,2024-10-26 14:27:36.377359,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzNKXrl0cvIDZPiJTl4AaABAg,Os vídeos do Baja são maravilhosos. Pode ser um vídeo de 11 horas que parece que foi 30 minutos.,Os vídeos do Baja são maravilhosos. Pode ser um vídeo de 11 horas que parece que foi 30 minutos.,@Gabbe312,1,0,2024-10-25 15:19:32,1,0,1,NEGATIVE
702,2024-10-26 14:27:37.164226,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxN9j7W1nPaXTKjoj14AaABAg,"Lembra muito em BH, a zona boemia de lá, só que em BH elas ficam na porta dos quartos e não pode filmar de jeito nenhum.","Lembra muito em BH, a zona boemia de lá, só que em BH elas ficam na porta dos quartos e não pode filmar de jeito nenhum.",@Alexs_Smith,1,1,2024-10-25 09:20:45,1,0,1,NEGATIVE
703,2024-10-26 14:27:37.921333,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxxtvEH1bL7H2w7yzx4AaABAg,"o conteúdo que o cara passa muito foda, ai tu vê uns comentários desconexos de uns kids, show eu estudei esses dias sobre a guerra do opio, muito bem simplificado e explicado!","o conteúdo que o cara passa muito foda, ai tu vê uns comentários desconexos de uns kids, show eu estudei esses dias sobre a guerra do opio, muito bem simplificado e explicado!",@Bielthenigga,1,0,2024-10-25 04:04:24,1,0,1,NEGATIVE
704,2024-10-26 14:27:38.705534,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzkCYVeW9XF8sCmzS54AaABAg,Video com a história do local ! Parabéns,Video com a história do local ! Parabéns,@reinaldoizidio8172,1,0,2024-10-23 00:38:26,1,0,1,NEGATIVE
705,2024-10-26 14:27:39.517328,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxNhd1HJ6JEp0bix614AaABAg,"Pessoal aí se veste bem, gostei do estilo da galera","Pessoal aí se veste bem, gostei do estilo da galera",@ronaldcosta8503,1,0,2024-10-22 16:46:26,1,0,1,NEGATIVE
706,2024-10-26 14:27:40.338111,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugz8zSmy13PBINkNBX14AaABAg,Cara como seus vídeos são ótimos,Cara como seus vídeos são ótimos,@Batista398,1,0,2024-10-22 01:19:07,1,0,1,POSITIVE
707,2024-10-26 14:27:41.045337,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugx63VyjgOQO1LLS7cd4AaABAg,Quando é para falar de pobreza Hong Kong é CHINA. Quando é para falar de riqueza ela é independente.,Quando é para falar de pobreza Hong Kong é CHINA. Quando é para falar de riqueza ela é independente.,@danielcloscesar,1,0,2024-10-21 18:01:23,1,0,1,POSITIVE
708,2024-10-26 14:27:41.769844,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzXRweQtbfl51_Nm7Z4AaABAg,Baka Gaijin ainda vai ser sequestrado fazendo esses vídeos kkkkkkkk,Baka Gaijin ainda vai ser sequestrado fazendo esses vídeos kkkkkkkk,@guilherme549,1,0,2024-10-21 14:41:17,1,0,1,NEGATIVE
709,2024-10-26 14:27:42.492122,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzdDHetSmLMwII_qhp4AaABAg,"Uma aula de história, valeu pelo conteúdo","Uma aula de história, valeu pelo conteúdo",@nedabiassantos1882,1,0,2024-10-20 16:46:08,1,0,1,NEGATIVE
710,2024-10-26 14:27:43.213587,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgyhjKphlPS4ajSyWix4AaABAg,"cara,me deparei com seus videos, e vc e uma enciclopedia !. Parabens.","cara,me deparei com seus videos, e vc e uma enciclopedia !. Parabens.",@cerizzy,1,0,2024-10-20 00:03:06,1,0,1,NEGATIVE
711,2024-10-26 14:27:43.856292,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgympjJqzrlvB5CvIyV4AaABAg,Parabéns pelo conteúdo 👏,Parabéns pelo conteúdo 👏,@sebastiansoares5601,1,0,2024-10-19 20:51:05,1,0,1,NEGATIVE
712,2024-10-26 14:27:44.624974,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugx-AA6EtyWLqPGfOf94AaABAg,é muito lindo!!!! MEU DEUS!!!!!,é muito lindo!!!! MEU DEUS!!!!!,@luizfernando9413,1,0,2024-10-19 02:40:39,1,0,1,POSITIVE
713,2024-10-26 14:27:45.263790,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzJa-KRKPq8lNopDgd4AaABAg,Até os playboys do Turismo querem dar aula de  conhecimento social ...,Até os playboys do Turismo querem dar aula de  conhecimento social ...,@rogerioseabra1420,1,0,2024-10-16 22:41:15,1,0,1,NEGATIVE
714,2024-10-26 14:27:45.970031,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugy1Z_kY4hBxTuOyfEN4AaABAg,"Se o Brasil fosse um colônia, hoje , da Inglaterra, controlada pelo governo inglês, nosso pais seria mais desenvolvido! Ninguém odeia mais o brasileiro do o brasileiro","Se o Brasil fosse um colônia, hoje , da Inglaterra, controlada pelo governo inglês, nosso pais seria mais desenvolvido! Ninguém odeia mais o brasileiro do o brasileiro",@vospartaieis7838,1,0,2024-10-16 19:18:15,1,1,1,NEGATIVE
715,2024-10-26 14:27:47.613569,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwHB8-NReG09sybbUZ4AaABAg,"Os ingleses deram 2 paus nos chineses no século 19 kkk , o homem Branco sempre dominando","Os ingleses deram 2 paus nos chineses no século 19 kkk , o homem Branco sempre dominando",@vospartaieis7838,1,0,2024-10-16 19:11:46,1,0,1,NEGATIVE
716,2024-10-26 14:27:48.320710,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxlbDQMA3M0Fz2UNFt4AaABAg,"Que vídeo bom , apoio de Portugal 🇵🇹","Que vídeo bom , apoio de Portugal 🇵🇹",@Lustawaii,1,2,2024-10-16 18:26:39,1,0,1,NEGATIVE
717,2024-10-26 14:27:48.957477,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgyR3ff_2xOyG8Beg6N4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=1594"">26:34</a> eu certamente testaria a qualidade do serviço delas 😂😂",26:34 eu certamente testaria a qualidade do serviço delas 😂😂,@pituman9992,1,0,2024-10-16 13:41:18,1,0,1,NEGATIVE
718,2024-10-26 14:27:49.591746,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugxim2gLZ9ET-cwAep14AaABAg,Acho que eu não fui feito pra morar nessas cidades populosas,Acho que eu não fui feito pra morar nessas cidades populosas,@igoralves7881,1,1,2024-10-15 15:34:09,1,0,1,NEGATIVE
719,2024-10-26 14:27:50.358723,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxTjFaD1Zm8u4fRcvV4AaABAg,Pra mim é novidade que tu não gosta de viajar 😂. Eu moro nos Estados Unidos a 23 anos. Também sou dessas não gosto do estresse de viajar. Um que não durmo direito. Estanho a dormida. Mas adoro uma rua . 😂. Onde eu moro eu vou faço pequenas viagens no meu carro. Exploro bem os lugares. E adoro andar 😂. Tem que países que poderia conhecer mas não vou porque só penso no estresse da viagem. A cada um ou dois anos já tenho que ir pro Brasil pra ver a minha mãe. E também me mudei muito dentro dos Estados Unidos com o meu marido. Já deu viagens pra mim 😂.,Pra mim é novidade que tu não gosta de viajar 😂. Eu moro nos Estados Unidos a 23 anos. Também sou dessas não gosto do estresse de viajar. Um que não durmo direito. Estanho a dormida. Mas adoro uma rua . 😂. Onde eu moro eu vou faço pequenas viagens no meu carro. Exploro bem os lugares. E adoro andar 😂. Tem que países que poderia conhecer mas não vou porque só penso no estresse da viagem. A cada um ou dois anos já tenho que ir pro Brasil pra ver a minha mãe. E também me mudei muito dentro dos Estados Unidos com o meu marido. Já deu viagens pra mim 😂.,@anaclaudiabecker6636,1,0,2024-10-14 18:21:04,1,0,1,NEGATIVE
720,2024-10-26 14:27:51.180012,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwUhYQHZcEURjQDI_14AaABAg,"Alguém poderia me recomendar algumas leituras a respeito dos temas tratados no vídeo? Como a criação/funcionamento dessas grandes metrópoles, ou até mesmo sobre o tópico cyber punk?","Alguém poderia me recomendar algumas leituras a respeito dos temas tratados no vídeo? Como a criação/funcionamento dessas grandes metrópoles, ou até mesmo sobre o tópico cyber punk?",@ArthurHenrique-mg4uo,1,0,2024-10-14 03:42:56,1,0,1,NEGATIVE
721,2024-10-26 14:27:51.825248,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwUjVEUkGg3b1pDnE14AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=781"">13:01</a> ué, o Mccafé tá em português, até com o acento. Alguém sabe o pq? Nn seria mccoffe em outros países?","13:01 ué, o Mccafé tá em português, até com o acento. Alguém sabe o pq? Nn seria mccoffe em outros países?",@Gabriel-xd9sc,1,0,2024-10-12 19:44:48,1,1,1,NEGATIVE
722,2024-10-26 14:27:53.515506,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgyLN_TzBRuDYp-YxLh4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=138"">2:18</a> literalmente qualquer beco de night city, que foda vey","2:18 literalmente qualquer beco de night city, que foda vey",@batatanerdxd,1,0,2024-10-11 15:29:52,1,0,1,NEGATIVE
723,2024-10-26 14:27:54.261873,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxkNvTAOXC2flU0hSl4AaABAg,Tá calvo baka,Tá calvo baka,@Jottaplay33,1,0,2024-10-10 04:16:04,1,0,1,POSITIVE
724,2024-10-26 14:27:55.084210,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzH4RNefIk4TvSbful4AaABAg,"As vezes parece até aqueles &quot;espaços liminares&quot;, o baka fica andando em locais públicos, boa parte das vezes penso que deveria ter várias pessoas passando alí e não tem ninguém.","As vezes parece até aqueles ""espaços liminares"", o baka fica andando em locais públicos, boa parte das vezes penso que deveria ter várias pessoas passando alí e não tem ninguém.",@BehindTheWoods0,1,0,2024-10-08 04:30:04,1,0,1,NEGATIVE
725,2024-10-26 14:27:55.796684,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxlGZZemUnirF-kfux4AaABAg,Achei q o Baka era decentente de orientais! Tô surpreso,Achei q o Baka era decentente de orientais! Tô surpreso,@ricardocarvalho5784,1,0,2024-10-08 01:19:57,1,0,1,NEGATIVE
726,2024-10-26 14:27:56.520285,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgyipKwIidt7k0-la9Z4AaABAg,O lado obscuro: um mendigo e uns cara vendendo droga.<br><br>Lado obscuro de São Paulo: se entrar com câmera morre...,"O lado obscuro: um mendigo e uns cara vendendo droga.

Lado obscuro de São Paulo: se entrar com câmera morre...",@Felipepitbass,1,0,2024-10-08 00:11:02,1,0,1,NEGATIVE
727,2024-10-26 14:27:57.333941,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxgOttwLuYlJWTtbCV4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=555"">9:15</a> a nuvem :)",9:15 a nuvem :),@Tonare-d8i,1,1,2024-10-08 00:05:29,1,0,1,NEGATIVE
728,2024-10-26 14:27:58.152101,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwiJ403fTQYRx0mNTV4AaABAg,eco friendly mouth blow me pegou,eco friendly mouth blow me pegou,@mrl2126,1,0,2024-10-07 06:19:51,1,0,1,NEGATIVE
729,2024-10-26 14:27:58.973301,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxMrWeo4R_rSmBcje94AaABAg,De longe um dos melhores canais do YouTube,De longe um dos melhores canais do YouTube,@alexcaetano3893,1,0,2024-10-07 01:33:42,1,0,1,NEGATIVE
730,2024-10-26 14:27:59.737603,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugy93n0guUn7GjCVNjB4AaABAg,"segundo ponto, pelo que eu vi no video a regiao e bem pouco arborizada, fiquei impressionado que ao longo do video nao me recordo de ter visto nenhuma arvora ou praças.","segundo ponto, pelo que eu vi no video a regiao e bem pouco arborizada, fiquei impressionado que ao longo do video nao me recordo de ter visto nenhuma arvora ou praças.",@williamplantas,1,0,2024-10-06 23:13:35,1,0,1,NEGATIVE
731,2024-10-26 14:28:00.414751,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwTRYhCUb2fR1fpXrd4AaABAg,"parabens pelo conteudo, gosto muito dos seus videos pela cidade e a forma como vc explica e vai contando a historia tambem e bem legal","parabens pelo conteudo, gosto muito dos seus videos pela cidade e a forma como vc explica e vai contando a historia tambem e bem legal",@williamplantas,1,0,2024-10-06 23:11:21,1,0,1,NEGATIVE
732,2024-10-26 14:28:01.127758,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxYCLKA4pIM0SEQvzh4AaABAg,O cara acha hong kong mais cyberpunk q japao...,O cara acha hong kong mais cyberpunk q japao...,@Chrollo7x,1,0,2024-10-06 20:30:52,1,0,1,NEGATIVE
733,2024-10-26 14:28:01.836249,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxbOrLUTuY4EOkzAwl4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=1347"">22:27</a> realmente,tão sinistro que tem até uma entrada pro inferno ai no meio","22:27 realmente,tão sinistro que tem até uma entrada pro inferno ai no meio",@seilaessecanalnvaitervideo6414,1,0,2024-10-06 15:45:46,1,0,1,NEGATIVE
734,2024-10-26 14:28:02.567794,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxARstPQ0IiVCpV-Bh4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=648"">10:48</a> <br>Ó o gráfico mlk","10:48 
Ó o gráfico mlk",@Leonin0,1,0,2024-10-06 13:17:56,1,0,1,NEGATIVE
735,2024-10-26 14:28:03.376876,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwPxqnyhaIu7PqN4p54AaABAg,"No Brasil, com a popularização desses sites de anuncio de programa, a realidade ficou bem parecida com isso ai de Hong Kong. Tem varios lugares na cidade, sejam predios especificos, ou bairros, onde você tem uma concentração maior de profissionais que oferecem esses serviços em prédios residenciais. É anunciado na internet, mas as coisas acontecem dentro dos prédios, especialmente prédios do centro ou bairros próximos. Centro de BH é cheio, em São Paulo rola muito na Bela Vista e etc. Aqui em BH tem até um caso famoso, que é o do JK, q eh uma especie de Copan daki, tb projetado pelo Niemeyer inclusive, que eh um condominio enorme, com duas torres de tipo, mais de 30 andares, e onde rolava isso no passado, mas a sindica deu um golpe usando procurações e etc, para expulsar as trabalhadoras ai do condominio e ela fez na prática uma micro-ditadura para reprimir a prostituição num dos maiores prédios da cidade, mas se não fosse por isso, provavelmente seria igual esse prédio ai em Hong Kong. Agora, tem outros prédios aqui que são, que você tem no térreo esses barzinho, barbearia, lojinha, e se vc tiver o contato, vc chega no poteiro e ele te passa la o andar e tem as portinha e tudo, igual esse lugar ai q vc foi. Soh n tem as luzinha e as foto na porta, pq eh anunciado na internet, mas se nao fosse isso, provavelmente seria igual.","No Brasil, com a popularização desses sites de anuncio de programa, a realidade ficou bem parecida com isso ai de Hong Kong. Tem varios lugares na cidade, sejam predios especificos, ou bairros, onde você tem uma concentração maior de profissionais que oferecem esses serviços em prédios residenciais. É anunciado na internet, mas as coisas acontecem dentro dos prédios, especialmente prédios do centro ou bairros próximos. Centro de BH é cheio, em São Paulo rola muito na Bela Vista e etc. Aqui em BH tem até um caso famoso, que é o do JK, q eh uma especie de Copan daki, tb projetado pelo Niemeyer inclusive, que eh um condominio enorme, com duas torres de tipo, mais de 30 andares, e onde rolava isso no passado, mas a sindica deu um golpe usando procurações e etc, para expulsar as trabalhadoras ai do condominio e ela fez na prática uma micro-ditadura para reprimir a prostituição num dos maiores prédios da cidade, mas se não fosse por isso, provavelmente seria igual esse prédio ai em Hong Kong. Agora, tem outros prédios aqui que são, que você tem no térreo esses barzinho, barbearia, lojinha, e se vc tiver o contato, vc chega no poteiro e ele te passa la o andar e tem as portinha e tudo, igual esse lugar ai q vc foi. Soh n tem as luzinha e as foto na porta, pq eh anunciado na internet, mas se nao fosse isso, provavelmente seria igual.",@ladymorwendaebrethil-feani4031,1,0,2024-10-06 03:54:52,1,0,1,NEGATIVE
736,2024-10-26 14:28:04.484573,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwJtGYhwFWpCiGjpmJ4AaABAg,Baka gaijin também é Geopolítica,Baka gaijin também é Geopolítica,@HugodeSousa99,1,0,2024-10-06 00:45:21,1,0,1,NEGATIVE
737,2024-10-26 14:28:05.318842,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugy57UIXVFIupQiWr5t4AaABAg,"Valeu ! Muito interessante o vídeo. Agora, bateu a curiosidade, como funciona a prostituição masculina ? 🤔🙁","Valeu ! Muito interessante o vídeo. Agora, bateu a curiosidade, como funciona a prostituição masculina ? 🤔🙁",@pandan5111,1,0,2024-10-05 16:40:03,1,0,1,NEGATIVE
738,2024-10-26 14:28:06.037977,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugz2DXmT2LvSFLHK0P54AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=1580"">26:20</a> Que lindo, lá já estão enfeitados pro natal.","26:20 Que lindo, lá já estão enfeitados pro natal.",@Luis_Maciel,1,0,2024-10-05 11:02:24,1,0,1,NEGATIVE
739,2024-10-26 14:28:06.793170,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugz3Nwn2NVG9HKcGRiV4AaABAg,Mano… isso é uma aula. Aprendi mais aqui do que no Ensino Médio!,Mano… isso é uma aula. Aprendi mais aqui do que no Ensino Médio!,@denrelaxASMR,1,0,2024-10-04 16:10:08,1,0,1,NEGATIVE
740,2024-10-26 14:28:07.472151,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxFEmaAsOmukuq1Cd14AaABAg,"valeuuu pelo rolé irmão, top demaissss","valeuuu pelo rolé irmão, top demaissss",@Weherigg,1,0,2024-10-03 18:43:49,1,0,1,NEGATIVE
741,2024-10-26 14:28:08.185628,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgxxFj6QHVVvE8NjA3F4AaABAg,Eu achava que McCafé era algo que só tinha no Brasil pois está escrito café no nosso idioma e do nada eu vejo a placa nas ruas de Hong Kong e fui pesquisar sobre... 🦥 Tanta coisa boba que a gente passa no dia-a-dia e nem conhece o motivo.,Eu achava que McCafé era algo que só tinha no Brasil pois está escrito café no nosso idioma e do nada eu vejo a placa nas ruas de Hong Kong e fui pesquisar sobre... 🦥 Tanta coisa boba que a gente passa no dia-a-dia e nem conhece o motivo.,@karina_lyra,1,0,2024-10-03 13:33:02,1,0,1,NEGATIVE
742,2024-10-26 14:28:09.014721,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugz-IglduK4I5c55LQR4AaABAg,"<a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=640"">10:40</a> senhoras e senhores, ABSOLUTE CINEMA 🍷🌃","10:40 senhoras e senhores, ABSOLUTE CINEMA 🍷🌃",@sato1508,1,0,2024-10-03 02:04:49,1,0,1,NEGATIVE
743,2024-10-26 14:28:09.827551,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzsqF9lp5I_MZX3BtZ4AaABAg,"UM ZUMBI <a href=""https://www.youtube.com/watch?v=4HiKdOXrB74&amp;t=825"">13:45</a> 😅",UM ZUMBI 13:45 😅,@luiz9666,1,0,2024-10-02 01:47:01,1,0,1,NEGATIVE
744,2024-10-26 14:28:10.747679,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgyDl9o0WaOAXzNNv3F4AaABAg,Mudança visual brusca nos 2&#39;30&#39;&#39; para 2&#39;31&#39;&#39;,Mudança visual brusca nos 2'30'' para 2'31'',@robsjam,1,0,2024-10-01 18:34:45,1,0,1,NEGATIVE
745,2024-10-26 14:28:11.467636,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwDpQPGrCyZr0GHq394AaABAg,"KKK BATE NA PORTA MANO, CHINESA É MO FOFINHA PRA COMER","KKK BATE NA PORTA MANO, CHINESA É MO FOFINHA PRA COMER",@Vinideolivei1,1,0,2024-10-01 08:46:18,1,0,1,NEGATIVE
746,2024-10-26 14:28:12.185455,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,Ugz23cjzJ5xR1aZ5WXt4AaABAg,"Isso não existe já passou da hora de o governo chinês controlar, mandar em roncong","Isso não existe já passou da hora de o governo chinês controlar, mandar em roncong",@cezarsobrinho6097,1,0,2024-09-30 22:09:46,1,0,1,NEGATIVE
747,2024-10-26 14:28:12.943408,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwPSRfMNK5kwGxOrs94AaABAg,"Assim como todo o país do mundo a china tem suas desigualdades sociais e cabe ao governo chinês olhar mais por esse problema,Pois o progresso e a riqueza deveriam serem mais acessíveis para todos criando um fluxo de riqueza e capitalismo sustentável com justiça social e prosperidade e não somente para milionários ou bilionários.","Assim como todo o país do mundo a china tem suas desigualdades sociais e cabe ao governo chinês olhar mais por esse problema,Pois o progresso e a riqueza deveriam serem mais acessíveis para todos criando um fluxo de riqueza e capitalismo sustentável com justiça social e prosperidade e não somente para milionários ou bilionários.",@topvideos3127,1,0,2024-09-29 16:44:50,1,0,1,NEGATIVE
748,2024-10-26 14:28:13.896089,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgwBpUsqUWdk2mVrVWl4AaABAg,Chocante,Chocante,@oldvictor395,1,0,2024-09-29 04:17:54,1,0,1,NEGATIVE
749,2024-10-26 14:28:14.634883,UCK3IOOEUXQT-dAl3jy-xkaw,4HiKdOXrB74,UgzZx9nGmFMmASe03p54AaABAg,"Muito bom  é tou curtindo pra caramba é descobrir ontem na sexta,  Hoje é seu terceiro vídeo quero ver os demais pra se manter alinhado ao canal🤝show é só progresso e q Deus abençoe seu trabalho irmão✌️","Muito bom  é tou curtindo pra caramba é descobrir ontem na sexta,  Hoje é seu terceiro vídeo quero ver os demais pra se manter alinhado ao canal🤝show é só progresso e q Deus abençoe seu trabalho irmão✌️",@CharlezSilva-d5r,1,0,2024-09-28 20:31:03,1,0,1,NEGATIVE
